;round;datetime;home_team;away_team;home_goal;away_goal;season
1073;4;2019-04-17 21:30:00;Chapecoense - SC;Corinthians - SP;1;0;2019
1074;4;2019-04-24 21:30:00;Corinthians - SP;Chapecoense - SC;2;0;2019
1075;4;2019-04-18 20:00:00;Bahia - BA;Londrina - PR;4;0;2019
1076;4;2019-04-25 19:15:00;Londrina - PR;Bahia - BA;2;1;2019
1077;4;2019-04-24 21:30:00;Juventude - RS;Bragantino - PA;0;0;2019
1078;4;2019-05-07 21:30:00;Bragantino - PA;Juventude - RS;0;0;2019
1079;5;2019-05-15 19:15:00;Atlético - MG;Santos - SP;0;0;2019
1080;5;2019-06-06 20:00:00;Santos - SP;Atlético - MG;1;2;2019
1081;5;2019-05-15 21:30:00;Corinthians - SP;Flamengo - RJ;0;1;2019
1082;5;2019-06-04 21:30:00;Flamengo - RJ;Corinthians - SP;1;0;2019
1083;5;2019-05-15 21:30:00;Fluminense - RJ;Cruzeiro - MG;1;1;2019
1084;5;2019-06-05 19:15:00;Cruzeiro - MG;Fluminense - RJ;2;2;2019
1085;5;2019-05-16 19:15:00;Fortaleza - CE;Athletico Paranaense - PR;0;0;2019
1086;5;2019-06-05 19:15:00;Athletico Paranaense - PR;Fortaleza - CE;1;0;2019
1087;5;2019-05-22 19:15:00;Sampaio Correa - MA;Palmeiras - SP;0;1;2019
1088;5;2019-05-30 20:00:00;Palmeiras - SP;Sampaio Correa - MA;2;0;2019
1089;5;2019-05-22 21:30:00;Juventude - RS;Grêmio - RS;0;0;2019
1090;5;2019-05-29 21:30:00;Grêmio - RS;Juventude - RS;3;0;2019
1091;5;2019-05-22 21:30:00;São Paulo - SP;Bahia - BA;0;1;2019
1092;5;2019-05-29 21:30:00;Bahia - BA;São Paulo - SP;1;0;2019
1093;5;2019-05-23 20:00:00;Internacional - RS;Paysandu - PA;3;1;2019
1094;5;2019-05-29 19:15:00;Paysandu - PA;Internacional - RS;0;1;2019
1095;6;2019-07-10 19:15:00;Grêmio - RS;Bahia - BA;1;1;2019
1096;6;2019-07-17 19:15:00;Bahia - BA;Grêmio - RS;0;1;2019
1097;6;2019-07-10 21:30:00;Athletico Paranaense - PR;Flamengo - RJ;1;1;2019
1098;6;2019-07-17 21:30:00;Flamengo - RJ;Athletico Paranaense - PR;1;1;2019
1099;6;2019-07-10 21:30:00;Palmeiras - SP;Internacional - RS;1;0;2019
1100;6;2019-07-17 21:30:00;Internacional - RS;Palmeiras - SP;1;0;2019
1101;6;2019-07-11 20:00:00;Cruzeiro - MG;Atlético - MG;3;0;2019
1102;6;2019-07-17 19:15:00;Atlético - MG;Cruzeiro - MG;2;0;2019
1103;7;2019-08-07 21:30:00;Cruzeiro - MG;Internacional - RS;0;1;2019
1104;7;2019-09-04 21:30:00;Internacional - RS;Cruzeiro - MG;3;0;2019
1105;7;2019-08-14 21:30:00;Grêmio - RS;Athletico Paranaense - PR;2;0;2019
1106;7;2019-09-04 19:00:00;Athletico Paranaense - PR;Grêmio - RS;2;0;2019
1107;8;2019-09-11 21:30:00;Athletico Paranaense - PR;Internacional - RS;1;0;2019
1108;8;2019-09-18 21:30:00;Internacional - RS;Athletico Paranaense - PR;1;2;2019
1109;1;2020-02-05 15:30:00;Coruripe - AL;Juventude - RS;0;0;2020
1110;1;2020-02-05 15:30:00;Barbalha - CE;Operário - PR;0;3;2020
1111;1;2020-02-05 15:30:00;Independente - PA;Crb - AL;2;3;2020
1112;1;2020-02-05 16:30:00;Santo André - SP;Criciúma - SC;4;1;2020
1113;1;2020-02-05 20:30:00;Xv de Piracicaba - SP;Londrina - PR;1;0;2020
1114;1;2020-02-05 20:30:00;Bahia de Feira - BA;Luverdense - MT;3;1;2020
1115;1;2020-02-05 20:30:00;Santos - AP;America - MG;1;1;2020
1116;1;2020-02-05 20:30:00;São Luiz - RS;América - RN;0;0;2020
1117;1;2020-02-05 20:30:00;Vilhenense - RO;Boa - MG;1;1;2020
1118;1;2020-02-05 21:30:00;River - PI;Bahia - BA;1;0;2020
1119;1;2020-02-05 21:30:00;Caxias - RS;Botafogo - RJ;1;1;2020
1120;1;2020-02-05 21:30:00;Palmas Ltda - TO;Paraná - PR;0;2;2020
1121;1;2020-02-05 21:30:00;Aquidauanense - MS;ABC - RN;0;1;2020
1122;1;2020-02-05 21:30:00;Operário - MT;Santa Cruz - PE;0;0;2020
1123;1;2020-02-05 22:30:00;Fast Clube - AM;Goiás - GO;0;2;2020
1124;1;2020-02-06 16:30:00;Novorizontino - SP;Figueirense - SC;1;2;2020
1125;1;2020-02-06 19:15:00;Brasiliense - DF;Paysandu - PA;1;1;2020
1126;1;2020-02-06 20:30:00;Vitoria F. C. - ES;Csa - AL;2;1;2020
1127;1;2020-02-06 21:30:00;União - MT;Atlético - GO;0;1;2020
1128;1;2020-02-11 21:30:00;Imperatriz - MA;Vitória - BA;0;0;2020
1129;1;2020-02-12 15:30:00;Bragantino - PA;Ceará - CE;1;2;2020
1130;1;2020-02-12 16:00:00;Caucaia - CE;São José - RS;1;2;2020
1131;1;2020-02-12 16:00:00;Frei Paulistano - SE;Remo - PA;1;2;2020
1132;1;2020-02-12 16:00:00;Bangu - RJ;Oeste - SP;1;1;2020
1133;1;2020-02-12 19:15:00;Brusque - SC;Sport - PE;2;1;2020
1134;1;2020-02-12 20:30:00;Atlético - BA;Botafogo - PB;0;0;2020
1135;1;2020-02-12 20:30:00;Gama - DF;Brasil - RS;3;3;2020
1136;1;2020-02-12 21:30:00;Galvez - AC;Vila Nova - GO;0;1;2020
1137;1;2020-02-12 21:30:00;Altos - PI;Vasco da Gama - RJ;1;1;2020
1138;1;2020-02-12 21:30:00;Águia Negra - MS;Sampaio Corrêa - MA;2;1;2020
1139;1;2020-02-12 21:30:00;Campinense - PB;Atlético - MG;0;0;2020
1140;1;2020-02-12 21:30:00;Toledo - PR;Náutico - PE;0;2;2020
1141;1;2020-02-12 22:30:00;Manaus - AM;Coritiba - PR;1;0;2020
1142;1;2020-02-13 16:30:00;Ferroviária - SP;Avaí - SC;2;0;2020
1143;1;2020-02-13 19:15:00;Novo Hamburgo - RS;Ponte Preta - SP;1;2;2020
1144;1;2020-02-13 20:30:00;Afogados - PE;Atlético - AC;3;0;2020
1145;1;2020-02-13 21:30:00;São Raimundo - RR;Cruzeiro - MG;2;2;2020
1146;1;2020-02-19 15:30:00;Lagarto - SE;Volta Redonda - RJ;1;0;2020
1147;1;2020-02-19 19:15:00;Boavista - RJ;Chapecoense - SC;0;2;2020
1148;1;2020-02-26 21:30:00;Moto Club - MA;Fluminense - RJ;2;4;2020
1149;2;2020-02-18 21:30:00;Vitoria F. C. - ES;Figueirense - SC;0;1;2020
1150;2;2020-02-19 19:15:00;Paysandu - PA;Crb - AL;1;1;2020
1151;2;2020-02-19 21:30:00;Náutico - PE;Botafogo - RJ;1;1;2020
1152;2;2020-02-19 21:30:00;Oeste - SP;Ceará - CE;1;1;2020
1153;2;2020-02-20 21:30:00;Brusque - SC;Remo - PA;5;1;2020
1154;2;2020-02-26 16:30:00;Xv de Piracicaba - SP;Juventude - RS;1;1;2020
1155;2;2020-02-26 19:15:00;Paraná - PR;Bahia de Feira - BA;3;2;2020
1156;2;2020-02-26 20:30:00;River - PI;América - RN;1;1;2020
1157;2;2020-02-26 20:30:00;Ferroviária - SP;Águia Negra - MS;6;2;2020
1158;2;2020-02-26 21:30:00;Afogados - PE;Atlético - MG;2;2;2020
1159;2;2020-02-27 19:15:00;São José - RS;Chapecoense - SC;0;0;2020
1160;2;2020-02-27 21:30:00;Ponte Preta - SP;Vila Nova - GO;0;0;2020
1161;2;2020-03-04 19:15:00;Fluminense - RJ;Botafogo - PB;2;0;2020
1162;2;2020-03-04 19:15:00;Santo André - SP;Goiás - GO;0;2;2020
1163;2;2020-03-04 20:30:00;Brasil - RS;Manaus - AM;1;0;2020
1164;2;2020-03-04 21:30:00;Boa - MG;Cruzeiro - MG;1;1;2020
1165;2;2020-03-04 21:30:00;Atlético - GO;Santa Cruz - PE;1;1;2020
1166;2;2020-03-05 19:15:00;Vitória - BA;Lagarto - SE;3;1;2020
1167;2;2020-03-05 20:00:00;Operário - PR;America - MG;0;2;2020
1168;2;2020-03-05 21:30:00;Vasco da Gama - RJ;ABC - RN;1;0;2020
1169;3;2020-03-10 19:15:00;Botafogo - RJ;Paraná - PR;1;0;2020
1170;3;2020-08-26 19:00:00;Paraná - PR;Botafogo - RJ;1;2;2020
1171;3;2020-03-11 19:15:00;Figueirense - SC;Fluminense - RJ;1;0;2020
1172;3;2020-08-25 21:30:00;Fluminense - RJ;Figueirense - SC;3;0;2020
1173;3;2020-03-11 19:15:00;Ferroviária - SP;America - MG;0;0;2020
1174;3;2020-08-25 19:00:00;America - MG;Ferroviária - SP;1;0;2020
1175;3;2020-03-11 19:15:00;Juventude - RS;América - RN;1;1;2020
1176;3;2020-08-26 16:00:00;América - RN;Juventude - RS;1;1;2020
1177;3;2020-03-11 21:30:00;Cruzeiro - MG;Crb - AL;0;2;2020
1178;3;2020-08-26 16:00:00;Crb - AL;Cruzeiro - MG;1;1;2020
1179;3;2020-03-11 21:30:00;Atlético - GO;São José - RS;2;0;2020
1180;3;2020-08-27 21:30:00;São José - RS;Atlético - GO;1;0;2020
1181;3;2020-03-12 19:15:00;Ceará - CE;Vitória - BA;1;0;2020
1182;3;2020-08-26 21:30:00;Vitória - BA;Ceará - CE;3;4;2020
1183;3;2020-03-12 19:15:00;Ponte Preta - SP;Afogados - PE;3;0;2020
1184;3;2020-08-25 16:00:00;Afogados - PE;Ponte Preta - SP;0;2;2020
1185;3;2020-03-12 21:30:00;Vasco da Gama - RJ;Goiás - GO;0;1;2020
1186;3;2020-08-26 21:30:00;Goiás - GO;Vasco da Gama - RJ;1;2;2020
1187;3;2020-03-12 21:30:00;Brasil - RS;Brusque - SC;0;1;2020
1188;3;2020-08-27 19:00:00;Brusque - SC;Brasil - RS;1;0;2020
1189;4;2020-09-16 19:00:00;Ponte Preta - SP;America - MG;2;2;2020
1190;4;2020-09-22 21:30:00;America - MG;Ponte Preta - SP;3;1;2020
1191;4;2020-09-16 21:30:00;Fluminense - RJ;Atlético - GO;1;0;2020
1192;4;2020-09-24 20:00:00;Atlético - GO;Fluminense - RJ;3;1;2020
1193;4;2020-09-16 21:30:00;Brusque - SC;Ceará - CE;0;2;2020
1194;4;2020-09-23 21:30:00;Ceará - CE;Brusque - SC;5;1;2020
1195;4;2020-09-17 16:00:00;Juventude - RS;Crb - AL;2;0;2020
1196;4;2020-09-22 19:00:00;Crb - AL;Juventude - RS;1;0;2020
1197;4;2020-09-17 19:00:00;Botafogo - RJ;Vasco da Gama - RJ;1;0;2020
1198;4;2020-09-23 21:30:00;Vasco da Gama - RJ;Botafogo - RJ;0;0;2020
1199;5;2020-10-14 19:15:00;Fortaleza - CE;São Paulo - SP;3;3;2020
1200;5;2020-10-25 20:30:00;São Paulo - SP;Fortaleza - CE;2;2;2020
1201;5;2020-10-27 21:30:00;Botafogo - RJ;Cuiabá - MT;0;1;2020
1202;5;2020-11-03 19:00:00;Cuiabá - MT;Botafogo - RJ;0;0;2020
1203;5;2020-10-28 16:00:00;Santos - SP;Ceará - CE;0;0;2020
1204;5;2020-11-04 19:00:00;Ceará - CE;Santos - SP;1;0;2020
1205;5;2020-10-28 19:00:00;Atlético - GO;Internacional - RS;1;2;2020
1206;5;2020-11-03 21:30:00;Internacional - RS;Atlético - GO;2;1;2020
1207;5;2020-10-28 21:30:00;Athletico Paranaense - PR;Flamengo - RJ;0;1;2020
1208;5;2020-11-04 21:30:00;Flamengo - RJ;Athletico Paranaense - PR;3;2;2020
1209;5;2020-10-28 21:30:00;Corinthians - SP;America - MG;0;1;2020
1210;5;2020-11-04 21:30:00;America - MG;Corinthians - SP;1;1;2020
1211;5;2020-10-29 19:00:00;Red Bull Bragantino - SP;Palmeiras - SP;1;3;2020
1212;5;2020-11-05 19:00:00;Palmeiras - SP;Red Bull Bragantino - SP;1;0;2020
1213;5;2020-10-29 21:30:00;Grêmio - RS;Juventude - RS;1;0;2020
1214;5;2020-11-05 21:30:00;Juventude - RS;Grêmio - RS;0;1;2020
1215;6;2020-11-11 16:30:00;Palmeiras - SP;Ceará - CE;3;0;2020
1216;6;2020-11-18 19:00:00;Ceará - CE;Palmeiras - SP;2;2;2020
1217;6;2020-11-11 19:00:00;Cuiabá - MT;Grêmio - RS;1;2;2020
1218;6;2020-11-18 16:30:00;Grêmio - RS;Cuiabá - MT;2;0;2020
1219;6;2020-11-11 21:30:00;Flamengo - RJ;São Paulo - SP;1;2;2020
1220;6;2020-11-18 21:30:00;São Paulo - SP;Flamengo - RJ;3;0;2020
1221;6;2020-11-11 21:30:00;Internacional - RS;America - MG;0;1;2020
1222;6;2020-11-18 21:30:00;America - MG;Internacional - RS;0;1;2020
1223;7;2020-12-23 21:30:00;Grêmio - RS;São Paulo - SP;1;0;2020
1224;7;2020-12-30 21:30:00;São Paulo - SP;Grêmio - RS;0;0;2020
1225;7;2020-12-23 21:30:00;Palmeiras - SP;America - MG;1;1;2020
1226;7;2020-12-30 21:30:00;America - MG;Palmeiras - SP;0;2;2020
1227;8;2021-02-28 21:00:00;Grêmio - RS;Palmeiras - SP;0;1;2020
1228;8;2021-03-07 18:00:00;Palmeiras - SP;Grêmio - RS;2;0;2020
1229;1;2021-03-09 19:15:00;Águia Negra - MS;Vitória - BA;0;1;2021
1230;1;2021-03-09 21:30:00;Campinense - PB;Bahia - BA;1;7;2021
1231;1;2021-03-10 15:30:00;Madureira - RJ;Paysandu - PA;0;1;2021
1232;1;2021-03-10 15:30:00;Gama - DF;Ponte Preta - SP;1;2;2021
1233;1;2021-03-10 16:00:00;4 de Julho - PI;Confiança - SE;1;0;2021
1234;1;2021-03-10 18:00:00;Rio Branco - ES;Sampaio Corrêa - MA;2;1;2021
1235;1;2021-03-10 18:00:00;Cianorte - PR;Paraná - PR;1;0;2021
1236;1;2021-03-10 19:15:00;Juazeirense - BA;Sport - PE;3;2;2021
1237;1;2021-03-10 21:30:00;Moto Club - MA;Botafogo - RJ;0;5;2021
1238;1;2021-03-11 15:30:00;Real Brasília - DF;América - RN;0;2;2021
1239;1;2021-03-11 17:00:00;Uberlândia - MG;Luverdense - MT;1;1;2021
1240;1;2021-03-11 19:15:00;São Raimundo - RR;Cruzeiro - MG;1;1;2021
1241;1;2021-03-11 21:30:00;Boavista - RJ;Goiás - GO;3;1;2021
1242;1;2021-03-16 19:15:00;Crb - AL;Cuiabá - MT;0;0;2021
1243;1;2021-03-16 21:30:00;Murici - AL;Juventude - RS;0;3;2021
1244;1;2021-03-17 15:30:00;Castanhal - PA;Volta Redonda - RJ;0;3;2021
1245;1;2021-03-17 15:30:00;Juventude - MA;Operário - PR;0;2;2021
1246;1;2021-03-17 15:30:00;Rio Branco - Vn - ES;Abc - RN;1;1;2021
1247;1;2021-03-17 15:30:00;Guarany de Sobral - CE;Csa - AL;1;5;2021
1248;1;2021-03-17 16:00:00;Picos - PI;Atlético - AC;1;0;2021
1249;1;2021-03-17 16:30:00;Nova Mutum - MT;Tombense - MG;0;0;2021
1250;1;2021-03-17 17:00:00;Atlético - BA;Vila Nova - GO;0;3;2021
1251;1;2021-03-17 17:00:00;Galvez - AC;Atlético - GO;1;3;2021
1252;1;2021-03-17 18:00:00;Retrô - PE;Brusque - SC;1;0;2021
1253;1;2021-03-17 20:00:00;Esportivo - RS;Remo - PA;0;2;2021
1254;1;2021-03-17 20:00:00;Caxias - RS;Fortaleza - CE;0;1;2021
1255;1;2021-03-17 20:00:00;Santa Cruz - RS;Joinville - SC;0;0;2021
1256;1;2021-03-17 21:30:00;Salgueiro - PE;Corinthians - SP;0;3;2021
1257;1;2021-03-18 15:30:00;Marilia - SP;Criciúma - SC;0;0;2021
1258;1;2021-03-18 17:30:00;União - MT;Coritiba - PR;0;1;2021
1259;1;2021-03-18 17:30:00;Caldense - MG;Vasco da Gama - RJ;1;1;2021
1260;1;2021-03-18 18:00:00;Treze - PB;America - MG;0;1;2021
1261;1;2021-03-18 18:00:00;Fc Cascavel - PR;Figueirense - SC;2;1;2021
1262;1;2021-03-18 20:00:00;Mirassol - SP;Red Bull Bragantino - SP;2;3;2021
1263;1;2021-03-18 20:00:00;Penarol - AM;Ypiranga - RS;1;1;2021
1264;1;2021-03-25 15:30:00;Palmas Ltda - TO;Avaí - SC;0;1;2021
1265;1;2021-03-25 15:30:00;Porto Velho - RO;Ferroviário - CE;0;1;2021
1266;1;2021-03-26 15:30:00;Jaraguá - GO;Manaus - AM;1;4;2021
1267;1;2021-03-26 15:30:00;Ypiranga - AP;Santa Cruz - PE;0;4;2021
1268;1;2021-03-27 15:30:00;Goianesia - GO;Crb - AL;2;3;2021
1269;2;2021-03-26 21:30:00;Corinthians - SP;Retrô - PE;1;1;2021
1270;2;2021-04-01 17:00:00;Luverdense - MT;Red Bull Bragantino - SP;1;2;2021
1271;2;2021-04-06 19:00:00;Coritiba - PR;Operário - PR;3;2;2021
1272;2;2021-04-06 21:30:00;Fortaleza - CE;Ypiranga - RS;1;0;2021
1273;2;2021-04-07 16:00:00;Picos - PI;Boavista - RJ;0;1;2021
1274;2;2021-04-07 16:00:00;Juazeirense - BA;Volta Redonda - RJ;3;3;2021
1275;2;2021-04-07 19:00:00;Vitória - BA;Rio Branco - ES;2;0;2021
1276;2;2021-04-07 21:30:00;Bahia - BA;Manaus - AM;4;1;2021
1277;2;2021-04-07 21:30:00;Tombense - MG;Vasco da Gama - RJ;1;2;2021
1278;2;2021-04-08 19:00:00;Criciúma - SC;Ponte Preta - SP;1;1;2021
1279;2;2021-04-08 21:30:00;Vila Nova - GO;Juventude - RS;1;1;2021
1280;2;2021-04-13 16:45:00;Paysandu - PA;Crb - AL;1;2;2021
1281;2;2021-04-13 19:00:00;Cianorte - PR;Santa Cruz - PE;1;0;2021
1282;2;2021-04-13 21:30:00;Csa - AL;Remo - PA;1;1;2021
1283;2;2021-04-14 19:00:00;America - MG;Ferroviário - CE;1;1;2021
1284;2;2021-04-14 21:30:00;Abc - RN;Botafogo - RJ;1;1;2021
1285;2;2021-04-14 21:30:00;América - RN;Cruzeiro - MG;0;1;2021
1286;2;2021-04-15 19:00:00;Avaí - SC;Fc Cascavel - PR;2;0;2021
1287;2;2021-04-15 19:00:00;4 de Julho - PI;Cuiabá - MT;0;0;2021
1288;2;2021-04-15 21:30:00;Joinville - SC;Atlético - GO;0;2;2021
1289;3;2021-06-01 16:30:00;Vila Nova - GO;Bahia - BA;0;1;2021
1290;3;2021-06-09 19:00:00;Bahia - BA;Vila Nova - GO;1;0;2021
1291;3;2021-06-01 19:00:00;Cianorte - PR;Santos - SP;0;2;2021
1292;3;2021-06-08 16:30:00;Santos - SP;Cianorte - PR;1;0;2021
1293;3;2021-06-01 21:30:00;Boavista - RJ;Vasco da Gama - RJ;0;1;2021
1294;3;2021-06-09 16:30:00;Vasco da Gama - RJ;Boavista - RJ;1;1;2021
1295;3;2021-06-01 21:30:00;4 de Julho - PI;São Paulo - SP;3;2;2021
1296;3;2021-06-08 19:00:00;São Paulo - SP;4 de Julho - PI;9;1;2021
1297;3;2021-06-02 16:30:00;Grêmio - RS;Brasiliense - DF;2;0;2021
1298;3;2021-06-10 15:30:00;Brasiliense - DF;Grêmio - RS;0;0;2021
1299;3;2021-06-02 16:30:00;Chapecoense - SC;Abc - RN;3;1;2021
1300;3;2021-06-09 16:30:00;Abc - RN;Chapecoense - SC;3;0;2021
1301;3;2021-06-02 19:00:00;Fortaleza - CE;Ceará - CE;1;1;2021
1302;3;2021-06-10 21:30:00;Ceará - CE;Fortaleza - CE;0;3;2021
1303;3;2021-06-02 19:00:00;Remo - PA;Atlético Mineiro - MG;0;2;2021
1304;3;2021-06-10 19:00:00;Atlético Mineiro - MG;Remo - PA;2;1;2021
1305;3;2021-06-02 21:30:00;Fluminense - RJ;Red Bull Bragantino - SP;2;0;2021
1306;3;2021-06-09 21:30:00;Red Bull Bragantino - SP;Fluminense - RJ;2;1;2021
1307;3;2021-06-02 21:30:00;America - MG;Criciúma - SC;0;0;2021
1308;3;2021-06-09 21:30:00;Criciúma - SC;America - MG;2;2;2021
1309;3;2021-06-02 21:30:00;Corinthians - SP;Atlético - GO;0;2;2021
1310;3;2021-06-09 21:30:00;Atlético - GO;Corinthians - SP;0;0;2021
1311;3;2021-06-03 16:30:00;Cruzeiro - MG;Juazeirense - BA;1;0;2021
1312;3;2021-06-09 19:00:00;Juazeirense - BA;Cruzeiro - MG;1;0;2021
1313;3;2021-06-03 19:00:00;Avaí - SC;Athletico Paranaense - PR;1;1;2021
1314;3;2021-06-09 19:00:00;Athletico Paranaense - PR;Avaí - SC;1;0;2021
1315;3;2021-06-03 19:00:00;Vitória - BA;Internacional - RS;0;1;2021
1316;3;2021-06-10 21:30:00;Internacional - RS;Vitória - BA;1;3;2021
1317;3;2021-06-03 21:30:00;Crb - AL;Palmeiras - SP;0;1;2021
1318;3;2021-06-09 19:00:00;Palmeiras - SP;Crb - AL;0;1;2021
1319;3;2021-06-10 19:00:00;Coritiba - PR;Flamengo - RJ;0;1;2021
1320;3;2021-06-16 21:30:00;Flamengo - RJ;Coritiba - PR;2;0;2021
1321;4;2021-07-27 19:15:00;Criciúma - SC;Fluminense - RJ;2;1;2021
1322;4;2021-08-03 19:15:00;Fluminense - RJ;Criciúma - SC;1;2;2021
1323;4;2021-07-27 21:30:00;Vitória - BA;Grêmio - RS;0;3;2021
1324;4;2021-08-03 21:30:00;Grêmio - RS;Vitória - BA;1;0;2021
1325;4;2021-07-28 16:00:00;Athletico Paranaense - PR;Atlético - GO;2;1;2021
1326;4;2021-08-05 19:15:00;Atlético - GO;Athletico Paranaense - PR;2;2;2021
1327;4;2021-07-28 19:15:00;Santos - SP;Juazeirense - BA;4;0;2021
1328;4;2021-08-04 19:15:00;Juazeirense - BA;Santos - SP;2;0;2021
1329;4;2021-07-28 21:30:00;São Paulo - SP;Vasco da Gama - RJ;2;0;2021
1330;4;2021-08-04 21:30:00;Vasco da Gama - RJ;São Paulo - SP;1;2;2021
1331;4;2021-07-28 21:30:00;Atlético Mineiro - MG;Bahia - BA;2;0;2021
1332;4;2021-08-04 21:30:00;Bahia - BA;Atlético Mineiro - MG;2;1;2021
1333;4;2021-07-29 16:30:00;Fortaleza - CE;Crb - AL;2;1;2021
1334;4;2021-08-05 16:00:00;Crb - AL;Fortaleza - CE;0;1;2021
1335;4;2021-07-29 20:00:00;Flamengo - RJ;Abc - RN;6;0;2021
1336;4;2021-08-05 21:30:00;Abc - RN;Flamengo - RJ;0;1;2021
